ws_id,ws_fraction,policy_total_building_coverage_avgw,policy_total_contents_coverage_avgw,policy_total_insurance_premium_avgw,claims_amt_paid_building_avgw,claims_amt_paid_contents_avgw,claims_total_building_insurance_coverage_avgw,claims_total_contents_insurance_coverage_avgw,policy_total_building_coverage_sum,policy_total_contents_coverage_sum,policy_total_insurance_premium_sum,claims_amt_paid_building_sum,claims_amt_paid_contents_sum,claims_total_building_insurance_coverage_sum,claims_total_contents_insurance_coverage_sum,NAME_cnty
051202010107,1.0,32275.65767,2106.219393,291.9641167,0.6469663729999999,0.461380629,14.12978175,3.864062764,3398737.0360000003,404744.6758,24721.273240000002,150.3226918,107.2018283,3283.055993,897.8153123,Delaware
051202010108,1.0,26637.2274,2299.774427,235.67841639999997,64.9013495,18.58264186,226.07805840000003,46.38740511,2861394.9869999997,628558.0359,17324.48694,5877.392847,1432.906796,33890.94612,10657.80783,Delaware
051202010109,1.0,16619.081680000003,2532.3861309999998,131.6122804,699.5038208999999,173.2758798,3401.026501,1130.988607,46721981.02,12370195.18,248360.4115,91630.88247000001,20209.710919999998,572869.1978,199867.4029,Delaware
051202010110,1.0,42390.70771,11200.38277,217.37189980000002,3141.256697,671.7000968,23167.578080000003,8128.420887,181427427.7,47581161.62,939836.1981,301512.7856,64465.3182,2224145.663,780402.4171,Delaware
051202010111,1.0,26642.98459,7007.686658,138.32512319999998,2020.4883260000001,433.08514850000006,14722.6253,5158.190267,125480982.6,32995186.36,652498.7412,212582.6127,45699.25432,1540526.084,538715.2543,Delaware
051202010203,1.0,49806.33348,11852.03373,244.10644280000002,5523.456645,1280.9653640000001,28665.37147,8125.47037,36832502.82,8615816.697999999,183551.0187,44093.45794,10100.32497,229507.5157,64059.26448,Delaware
051202010204,1.0,36046.18862,11009.96402,130.0624397,2533.694575,599.3691287,13543.46969,3981.746064,112389158.9,28949857.71,573908.865,178669.0061,39181.991089999996,1241179.447,423434.2793,Delaware
051202010301,1.0,12473.603659999999,3422.2387710000003,79.88285367,1491.808423,429.05226669999996,8534.188054,2106.3695940000002,21103545.19,5723586.512,128468.3288,45031.82523,12280.04039,272755.3872,74308.84762999999,Delaware
051202010302,1.0,409.5353662,108.87702469999999,2.0918866730000003,29.57451187,6.414545561000001,224.8535807,77.74578197,18349673.81,4842381.552,94455.84689,29318.942919999998,6350.590139,217582.7998,75577.50001,Delaware
051202010303,1.0,13162.37136,3890.4674840000002,50.643488899999994,350.4819638,65.00661642,6195.128117,2134.412848,24395214.26,6940602.222999999,95740.89692999999,6916.863327,1302.842686,122155.6379,42337.39323,Delaware
051202010305,1.0,15332.392430000002,4288.8934899999995,62.45948267,573.3652647000001,117.8745621,8402.315955,2959.274643,69661192.63,18752939.61,325205.5781,74738.55509,15937.0457,621769.5920000001,217441.3315,Delaware
051202010306,1.0,24184.69516,5700.3858119999995,125.5634774,1049.346108,346.2316036,22873.47375,8906.395412,40715691.1,10174496.03,195001.9779,22263.4501,7474.134844,399691.6744,154784.2036,Delaware
051202010401,1.0,53053.68822,18271.88289,186.1187556,502.7029391,0.0,9386.740276999999,2059.026899,2272017.004,781190.6538,7986.143297,1560.407106,0.0,29136.76267,6391.289877,Delaware
051202010503,1.0,41576.50518,8844.002333,241.3796702,4210.127587,2188.5171649999997,18406.407430000003,5393.498673,12649606.11,3158898.8189999997,74841.54953999999,40485.64477,13232.47752,293257.9961,82594.78431,Tipton
051202010504,1.0,28304.650230000003,8862.639975,88.29346154,1978.5135300000002,49.26675118,19534.749030000003,7296.92554,5679375.743,1464278.176,25493.86265,13192.30404,1884.1265440000002,134760.4388,33826.74379,Hamilton
051202010505,1.0,36790.19235,8543.980309999999,188.5747507,1516.190668,200.42375180000002,16843.289969999998,4462.223713,12261180.44,2720966.645,67098.84563,31749.8693,7135.458798999999,320719.5038,76143.96585,Hamilton
051202010601,1.0,47730.26701,18296.1786,115.47867579999999,460.2679284,78.71673159,1832.876906,720.7724331000001,8121701.365,2873079.29,29097.67696,24488.2107,4188.064799,97516.8442,38348.15793,Hamilton
051202010602,1.0,25004.38344,9735.957349,56.56788197,289.2376456,49.46649704,1151.8008710000001,452.9416643999999,5654916.619,2018027.3390000002,20056.167709999998,18120.808240000002,3099.0879670000004,72160.60232,28376.904489999997,Tipton
051202010603,1.0,33571.65118,13061.01344,73.39969551,803.6432107,137.4420484,3200.264434,1258.492796,4345628.94,1397330.176,21356.25481,27600.86599,4720.402673,109912.0463,43222.5278,Tipton
051202010604,1.0,28273.203080000003,9022.430598,141.0911633,5088.495352,870.0963286,20871.19211,8084.345299,14034002.89,4621882.995,62964.756239999995,81948.58287,14005.964740000001,361886.7492,135105.8653,Tipton
051202010605,1.0,40334.51809,13691.73055,240.47930609999997,4887.493845,1042.3252300000001,32054.838460000003,15555.35729,63140803.61,21656598.73,383932.4553,161679.675,34825.59016,1065163.096,518842.394,Tipton
051202010606,1.0,60741.617439999995,21980.83279,115.85182990000001,5398.308102,11.16498601,52853.877,21149.57435,7352499.307,2553019.128,29294.20567,19007.76641,2564.568689,132805.0668,56869.473679999996,Hamilton
051202010607,1.0,54669.768079999994,21349.2072,121.09564990000001,124.38461570000001,16.10834858,1156.67707,396.4466799,7097408.715,2550637.86,22174.102919999998,11432.02333,1677.675768,81057.74261,28737.28481,Hamilton
051202010608,1.0,37109.11683,9792.05561,140.80616669999998,8818.421068000001,292.33362189999997,33883.92181,13365.62334,26985860.51,7151541.505,102103.3536,72278.85945,7871.778087999999,284700.622,112122.8424,Hamilton
051202010609,1.0,41061.05338,10414.12433,144.11432,9422.631029,50.88134806,39841.68464,15369.506159999999,25136035.28,6400149.707,88155.46442,37891.40333,1099.5011960000002,231194.9747,83536.46187999999,Hamilton
051202010610,1.0,65456.98951,16189.548030000002,222.52043140000004,15715.20044,25.58201144,61997.60009,24197.51494,109163010.3,25571736.59,468767.5467,89326.88572,10140.71375,1195815.14,363034.7972,Hamilton
051202010701,1.0,28731.807419999997,7627.5004579999995,112.46096419999999,1921.204928,246.7598876,27810.25296,7689.285715999999,27357143.64,5637239.074,121176.1937,39255.04065,5587.566145000001,515803.9842,141551.3899,Hamilton
051202010703,1.0,32244.95867,7547.565414,155.89436809999998,1830.150548,448.2997568,34652.33939,7743.011084999999,15595130.47,4335256.011,61234.009379999996,22969.444919999998,5305.919918,370890.2811,105081.7265,Hamilton
051202010704,1.0,52754.50069,10398.346090000001,232.76897569999997,2853.6839489999998,378.6630929,33451.4819,9788.672209,100682378.4,22300128.54,411227.1223,135444.6556,19648.92785,1566357.446,463008.9314,Hamilton
051202010705,1.0,47147.62977,9624.022559000001,205.7666166,2507.273411,340.88727789999996,29966.3224,8637.26122,254760290.0,61173632.32,1032336.584,253588.9368,41514.41281,3349546.236,952623.6454,Hamilton
051202010807,1.0,40244.39627,6868.427181,242.4868994,2239.0304730000003,1179.5288189999999,20407.94629,2367.099266,23486797.86,4852236.946,127622.8738,17205.32445,7276.190592,190952.5172,45772.0191,Hancock
051202010809,1.0,45022.52221,14041.05549,138.18429509999999,3046.278221,612.4800812000001,26039.634009999998,7811.501539,243534003.4,74045015.7,718546.822,361317.2277,68728.26389,2825450.33,801040.15,Hamilton
051202010901,1.0,35682.96019,12044.75265,108.0109713,1693.9543370000001,408.27642460000004,27658.030260000003,9844.279167,122190364.0,38919567.84,339315.0378,145804.0389,28849.045089999996,1587828.7959999999,492023.3364,Hamilton
051202010902,1.0,46261.832969999996,7389.192883,262.6678693,1417.051082,249.71487689999998,24642.97231,5562.946395,285378595.8,49716857.75,1536542.148,128370.9345,23599.99434,1371869.031,327830.6282,Marion
051202010903,1.0,32323.601889999998,10274.5365,88.7597766,1960.2141559999998,367.9945534,19391.64323,5709.06396,206781039.4,51829775.48,720196.4783,219695.3086,47261.461019999995,2240503.881,620054.0301,Hamilton
051202010904,1.0,51263.9264,5794.270639,285.78242819999997,1857.421877,609.6077305,25019.26965,6737.1997010000005,1671698292.0,193218006.3,9394919.726,1184181.624,396939.4471,15682313.05,4135496.104,Marion
051202011001,1.0,42759.73455,10235.43636,204.2945923,1767.0706300000002,322.1665235,33992.470960000006,10231.213590000001,271086091.1,57615123.45,1387429.8630000001,139274.0999,32256.844439999997,3231638.235,949659.5853,Hamilton
051202011002,1.0,64805.26444,14977.412830000001,306.88287379999997,1932.4905420000002,457.37195039999995,46795.66855,13512.788840000001,262747445.7,61723915.79,1216837.693,153542.7853,35258.39825,3472240.373,999821.2840000001,Hamilton
051202011003,1.0,26098.4469,4078.8302689999996,129.6001298,935.4802532,270.0352755,13327.35744,3625.3712920000003,891566882.4,119567539.3,4706937.8719999995,620284.4717,199666.8996,8670302.819,2307956.326,Hamilton
051202011004,1.0,74828.68619,10932.84153,480.2091779,1690.8890039999999,570.6467749,44138.79375,13965.224869999998,827550724.1,119520750.7,5300976.288,170297.4169,57890.12645,4286921.218,1345608.369,Hamilton
051202011005,1.0,36340.18605,5144.239413,241.733002,1070.451822,342.8902978,22899.73737,7215.987586,695124936.1,97451352.27,4685371.306,172161.2248,54415.81864,3562551.3880000003,1122855.116,Marion
051202011006,1.0,56374.22701,6272.363829999999,320.06872910000004,2024.5818829999998,674.4052532000001,27956.51167,7647.791337000001,1784688725.0,202826652.8,10275358.9,1176577.09,402081.3619,16118300.73,4284968.697,Marion
051202011101,1.0,49632.7038,5703.345143,375.7222954,4.4538022989999995,0.474287756,54.54288609,18.19790608,1305870.51,243905.0317,8198.083423,900.3359742,95.87725282,11025.84246,3678.7060579999998,Boone
051202011102,1.0,19960.37259,6195.220641,65.21929058,35.32249393,0.308534669,4807.05194,1656.7266630000001,12243777.71,3918099.744,34121.36276,910.8033067,7.955678262,123951.5763,42719.29741,Boone
051202011103,1.0,27730.60808,7508.089136,124.017046,1262.113198,129.86480759999998,21205.73507,7144.670442000001,21747419.91,6715886.105,72304.97658,18655.53959,1865.331074,382143.2303,129357.6233,Boone
051202011104,1.0,54362.937679999995,15396.92504,250.61687519999998,4308.025869,459.5300461,56682.64391,18949.40531,116892521.4,21125950.5,678998.2146,55471.80245,9877.666168000002,1064999.236,349077.5883,Hamilton
051202011105,1.0,66415.81527,21392.403280000002,180.4843302,303.18836569999996,2.648898978,41260.82257,14220.33875,36962313.42,11905998.72,100484.2622,2915.489914,31.70265503,394729.3788,136045.8807,Boone
051202011106,1.0,28355.861289999997,9277.985374,104.61101190000001,891.8790031999999,250.5775759,24611.44063,8746.218236,45376042.64,14720214.06,159350.854,28509.43356,5892.919796,737057.8137,265036.9428,Boone
051202011107,1.0,32767.618980000003,9651.764234,108.6601385,1040.325316,134.3567526,23024.18107,8376.343374,189297943.1,33288252.28,1095645.855,61813.857710000004,13765.99325,1498237.898,510813.6544,Boone
051202011109,1.0,44122.70482,11989.00916,173.01860259999998,1785.893045,289.7664997,32514.32342,11656.28128,364032973.8,55347190.7,2457034.126,159503.5144,37907.68457,2625024.204,876726.3439,Marion
051202011110,1.0,37299.24256,7151.798741,191.7837154,1280.5233349999999,262.2201755,18706.78351,6478.307228,245683813.0,41131752.72,1422204.948,111067.3217,23021.87536,1490838.0590000001,501149.9139,Marion
051202011201,1.0,29490.33418,4712.285845,188.2228767,1408.650961,426.29476780000005,19080.89886,6368.845054,625921028.4,87528593.0,3998529.8239999996,407668.7886,127540.8975,5465062.954,1709548.914,Marion
051202011202,1.0,43628.991030000005,7437.154651999999,264.9781786,1997.960896,603.2688037,26368.13367,8989.466022,420419828.5,67703335.88,2587809.278,311879.0646,91647.70979,4013632.287,1355555.635,Marion
051202011203,1.0,39168.96045,6657.795757,238.5532631,1850.7900359999999,550.3561833,23643.15275,8074.856239,423044745.9,67825133.02,2616446.422,329595.94899999996,93513.8089,4012521.9310000003,1348565.179,Marion
051202011204,1.0,28235.40613,6479.130867,148.8685418,2769.2948920000003,540.6741443,19699.70581,5595.020254,207081805.0,35395713.65,1247738.9579999999,227839.2693,44735.962080000005,1672447.169,479282.5315,Marion
051202011205,1.0,67800.77826,8578.180009,440.40661179999995,4329.399367,783.8790184999999,31719.08142,8941.370815999999,830320679.7,98307276.55,5519685.549,396625.2454,73927.68296,3158162.9460000005,922079.9174,Marion
051202011206,1.0,36903.596410000006,9037.898534,184.9678247,3766.993955,789.0053174,28014.556310000004,8194.536667,249510839.0,53636988.42,1328384.73,363744.06899999996,81659.79755,2862273.54,861634.785,Johnson
051202011307,1.0,39122.86725,12964.40139,126.50253500000001,273.51523039999995,140.336423,3150.256981,2024.171401,20262582.16,5577511.272000001,93991.66931,26316.18491,13502.19991,303293.1893,194825.8115,Morgan
051202011310,1.0,82999.84853999999,20261.7277,481.3766188999999,4754.602382,2411.8332760000003,48882.75354,32492.61173,70934324.64,18948615.04,385852.5268,198896.1028,94240.49457000001,1621153.552,1009233.79,Morgan
051202011401,1.0,58101.555960000005,14355.46482,266.92539,5798.603842,1692.1825399999998,55839.15872000001,18433.390480000002,232947539.3,57561494.92,1073248.538,344662.0443,99266.46632,3283898.3,1079604.3190000001,Johnson
051202011402,1.0,44345.72705,12895.20905,162.24775559999998,3056.3858219999997,755.1548655,25102.649269999998,8210.154453000001,153244671.8,39464458.65,671635.2437,227830.1265,63874.40648,2114455.3419999997,698699.697,Morgan
051202011403,1.0,33354.47764,14567.7411,129.8428589,2689.8298839999998,939.2012506000001,33408.85532,12658.65589,93010178.87,24114258.22,422983.35799999995,144703.268,43627.741480000004,1460843.271,496811.1072,Johnson
051202011404,1.0,57285.928510000005,19121.09997,179.9995074,9401.986417,2269.2061120000003,51206.19266,15939.165990000001,16376881.09,5690884.25,51704.77037,56235.99494,15206.152280000002,340955.79600000003,114261.4032,Johnson
051202011405,1.0,47914.14972,21851.12529,167.6728686,4664.638476,1329.18456,46677.10048,17119.43465,38843170.48,11841981.92,164189.7332,80086.1745,23973.235780000003,789594.7345,278830.3101,Johnson
051202011406,1.0,50717.85378,18357.33171,228.41956519999997,13893.97871,5874.627786,40350.79195,15376.65409,152690163.1,55337065.07,710755.4058,869674.7633,368794.2637,2486476.495,944027.7462,Morgan
051202011407,1.0,57643.864120000006,28961.83975,205.6361406,4274.627713,1611.653598,55521.819079999994,22041.96116,42300879.41,15977610.13,177042.4384,182279.5873,73379.82118,917433.6172,356659.9629,Morgan
051202011501,1.0,40033.15113,9987.470745,229.57731980000003,2688.759969,1263.806101,23819.804490000002,15669.8329,39104696.45,10688838.15,215842.2444,147429.8718,65214.38422000001,950113.9557,580189.7446,Morgan
051202011502,1.0,61022.079710000005,24010.17977,227.48251749999997,16380.982240000001,4634.276755,49568.42695,22765.093259999998,12013299.72,4561524.06,43286.224910000004,221146.4846,64125.25095,724023.6007,315027.7202,Morgan
051202011503,1.0,36066.61999,13045.07328,162.4537716,9285.519198,3696.1180310000004,27784.705619999997,11217.70168,145054635.1,51628628.63,681766.2848,846778.8459999999,350928.8282,2606788.3959999997,1058062.057,Morgan
051202011601,1.0,30649.763810000004,8248.230362,151.1479051,2902.228642,945.9520298,13285.461009999999,4592.7138429999995,9810551.925,3012278.454,36860.87652,34105.82435,11453.71118,162015.9546,54202.489720000005,Johnson
051202011602,1.0,76616.22677000001,27099.581939999996,175.6732896,18897.73455,7593.837495000001,72050.31341,28796.496260000004,11336896.17,3351483.108,41217.43382,52563.669030000005,21634.03709,208997.0952,82334.82656,Morgan
051202011603,1.0,39802.29402,9377.989774,221.81072169999996,7721.421872,3488.1615890000003,32786.4359,12315.27337,101143767.7,32995540.41,497031.5449,496753.4474,211782.5762,1527956.573,575336.8311,Morgan
051202011701,1.0,27887.518210000002,7800.2745620000005,115.6861551,3116.959681,1280.704563,18174.02597,6279.567032,16095055.61,3914504.9289999995,78195.78031,45330.38005,16807.44832,287542.3543,94723.20616,Morgan
051202011702,1.0,68563.94376000001,24419.063430000002,184.14400890000002,4742.676565,1326.504672,35280.33132,10957.50683,19724140.62,6873048.357000001,58663.90775,96036.29337999999,26195.842090000002,622237.9643,191971.6094,Morgan
051202011703,1.0,38790.697830000005,11868.09517,167.0192529,9108.67922,1791.224069,44903.30435,13605.485969999998,15369520.8,5024632.62,61110.860960000005,88860.39955,18474.980219999998,357123.0622,97331.49505,Morgan
051202020104,1.0,31588.75567,7103.624545999999,168.300799,3215.646957,1508.104364,32948.565610000005,14271.617730000002,18040668.18,3677740.7,102362.8744,29933.03837,13703.788369999998,191921.238,76073.27639,Monroe
051202020105,1.0,51792.97025,14831.321430000002,224.621271,318.04930930000006,115.36178190000001,63215.778589999994,29981.7807,66332141.03,19166807.39,291544.7257,22931.88599,8084.935719,639964.1547,243722.5286,Monroe
051202020106,1.0,28097.10725,7504.9148079999995,144.54481909999998,1333.763058,208.7210434,39565.45144,18497.718999999997,37630559.45,9651200.399,217495.3251,33245.90464,5322.7912289999995,542940.5478,245704.0779,Monroe
051202020107,1.0,34957.32762,7905.312167,177.2771905,764.1709212000001,71.98524645,59988.17431,24291.31716,3755067.65,939342.6065,17713.07643,2206.161027,440.9693999,98529.08136,39980.7656,Monroe
051202020108,1.0,36190.6406,8987.208892,210.7463445,3132.542117,491.8498751,53539.09052,23671.32777,50732022.5,12829872.58,301509.8959,53895.13853,9469.508679999999,766405.2718,343210.5146,Monroe
051202020301,1.0,27823.48283,7194.355548,164.65912959999997,1543.8852789999999,243.1018673,22490.0045,10162.95356,41281848.06,10431741.22,244452.798,37144.55736,5779.883405,556061.7547,249220.77899999998,Monroe
051202020605,1.0,13911.764490000001,4035.423665,111.76279299999999,73.0847813,41.76273217,5815.4604549999995,2109.017975,5884666.967,1677002.503,45774.777369999996,996.2433864,569.2819350999999,79272.50946,28748.737719999997,Knox
051202020801,1.0,23457.522119999998,8190.982985,109.71169309999999,344.95165539999994,197.11523169999998,27448.296010000002,9954.319199,2917222.131,870502.3854,22850.12725,2259.841719,1291.338125,179818.8339,65212.57532,Knox
051202020802,1.0,26485.90711,9006.601359999999,92.6363191,2361.865928,590.6151938999999,14853.40874,5684.658083,2746532.8589999997,883475.1588,8742.297638,20376.35286,5238.67804,160822.693,60837.83674,Knox
051202020904,1.0,13184.45801,4533.745503,48.65451672,1810.719851,421.3157092,4209.1929549999995,1767.284439,634232.8801,216301.2626,2312.002177,12919.23694,3006.029603,30032.01245,12609.331259999999,Knox
051202020905,1.0,3088.229318,1177.504005,12.36973302,272.6163687,73.88139797,1554.461503,501.2444926,8732429.933,3335319.062,35025.683260000005,28014.5197,7595.424143000001,160025.1648,51581.79817,Knox
051202020906,1.0,7875.906009,585.5575802,33.87820061,0.0,0.0,0.0,0.0,384303.117,58252.419420000006,2033.613096,0.0,0.0,0.0,0.0,Knox
051202021002,1.0,19351.42821,6687.7556460000005,128.8260101,30.14276764,5.893279956000001,141.0579639,62.91794074,2516918.3680000002,1368450.7619999999,14901.54678,271.2865849,53.0398473,1269.529519,566.2649653,Knox
051202021005,1.0,85044.34938,54005.26315,472.40279230000004,747.3063135,151.52157830000002,3068.582172,1318.879833,24008389.36,11171296.5,128723.162,31803.28822,8162.688761,161811.8503,53810.16582,Knox
051202021006,1.0,23994.497040000002,8620.858140999999,143.60456530000002,1627.5157,193.1688935,10350.12518,2666.3637280000003,11317250.28,3370698.796,72645.75842,24896.88177,4559.257291,120231.6821,33870.34949,Knox
051202021007,1.0,5751.866879,1397.8243029999999,31.3649717,347.02379049999996,474.9852518,10382.31774,4089.7557340000003,7959265.089,1856472.485,44731.66182,18608.20405,5804.9900020000005,82829.08849,27908.55283,Knox
051202030101,1.0,28343.50235,1906.531537,214.04927220000002,2769.584417,283.7920454,36680.36139,6127.258884000001,35395592.9,3502669.791,255336.2061,15994.84385,2523.227989,256249.1902,60063.089210000006,Boone
051202030104,1.0,28137.26175,4352.137128,153.2455646,1601.703853,543.9265665,31329.525739999997,10817.43085,16532430.14,1062341.462,122980.0557,7987.801342,1556.193916,128903.1696,33228.3323,Boone
051202030201,1.0,37560.3902,14417.712119999998,456.38578210000003,7312.693054,2932.727396,35940.16572,21749.52184,4988480.188999999,1914036.2130000002,60552.042689999995,47309.03336,18953.77156,232520.5713,140525.8608,Putnam
051202030202,1.0,22560.871180000002,8079.3954189999995,243.60796349999998,3508.714462,1310.302551,17243.3837,9733.422743000001,5557362.018999999,1900673.906,61072.42162000001,41090.7392,15998.68085,204717.0024,120422.5829,Putnam
051202030203,1.0,24349.345390000002,5157.058422,152.8614334,279.1380704,27.81102972,3603.5747439999996,1482.2692470000002,5006134.075,948771.0301,41096.37278,3138.897916,959.0186594,31846.591119999997,13449.5247,Putnam
051202030301,1.0,4040.3867700000005,1561.3254470000002,121.9567334,53.56912832,0.5305211879999999,251.1834931,0.005947167,352637.9596,118148.3447,1925.532355,469.2118619,4.646833771,2248.6261289999998,19.45630631,Putnam
051202030302,1.0,56218.517439999996,19572.59431,207.9715779,10.73995761,0.106363035,50.3562494,0.0,1987400.928,690978.5694,7531.326678,203.08517849999998,2.0112515109999998,952.2018872000001,0.0,Putnam
051202030303,1.0,24034.488719999998,6657.903027,155.5271136,0.34989307299999994,0.003465162,1.640537465,0.0,1921066.5019999999,544579.4307,10455.86065,39.43814142,0.390575137,184.9129166,0.0,Putnam
051202030401,1.0,22774.69106,6374.1437829999995,65.94619791,30.13964132,30.34328901,20044.97718,8022.3384,4330548.068,1373964.129,12108.80156,313.0606421,133.438284,60428.280829999996,23858.84032,Putnam
051202030402,1.0,90514.31891,29305.828610000004,246.64946380000004,25.00873172,0.246537595,108585.9194,43387.679710000004,10343607.58,3325268.758,28926.91326,329.6605772,3.2105694469999997,138060.7105,54616.28261,Putnam
051202030403,1.0,32544.38565,10535.588179999999,115.42656470000001,384.29971980000005,4.420715137,34471.3334,13069.02895,4500321.731000001,1456881.7980000002,13348.471290000001,1001.192102,25.03284265,61764.93375,22858.73835,Putnam
051202030404,1.0,39143.1399,11855.40275,284.0302605,2136.856819,21.16233462,10019.0428,0.0,2187215.455,573512.6827,13573.589,3180.418928,31.49723884,14911.97401,0.0,Putnam
051202030405,1.0,26985.29705,12036.63516,198.4839061,5842.757643999999,6244.127004999999,15610.317509999999,6244.127004999999,4278302.141,2288226.8819999998,32079.779580000002,16222.26455,17336.65614,43341.64035,17336.65614,Putnam
051202030505,1.0,18352.5673,6443.4887149999995,55.45159802,1492.698302,399.364133,6471.686214,2728.1019969999998,3097750.517,1116000.531,9913.420429,35058.70355,9736.090856,120174.5044,53620.18593,Morgan
051202030506,1.0,38454.8015,13204.95696,118.24131909999998,10071.01708,2554.8924039999997,55603.58049,22280.87134,4797874.078,1690558.156,16141.64367,59003.878370000006,15385.65348,246006.9082,100495.2844,Morgan
051202030507,1.0,36608.92946,12461.19538,146.0891478,11443.776890000001,2275.296439,32945.69903,7583.560772,10642917.03,3611930.877,42662.09955,71368.77796,14241.15719,208080.2556,48804.63473,Morgan
051202030508,1.0,13854.61579,5194.945493,61.09798895,704.9674018,178.3006007,3977.3007030000003,1590.9202810000002,1428598.148,517251.9821,4312.462654,6502.792072,1644.688435,36687.59635,14675.038540000001,Putnam
051202030509,1.0,57135.335999999996,21807.6986,168.42086369999998,0.0,0.0,0.0,0.0,1661134.947,632913.6263,4903.041177,0.0,0.0,0.0,0.0,Putnam
051202030511,1.0,30923.88297,10625.28889,120.2869477,0.0,0.0,0.0,0.0,9537249.059,3268332.771,37378.93698,0.0,0.0,0.0,0.0,Putnam
051202030601,1.0,33615.247,9781.873001,178.5665421,8053.044284999999,3249.272801,38642.16538,15399.419719999998,14055804.54,4134686.559,75458.45083999999,88974.13245,33490.15174,409921.8426,161858.9429,Clay
051202030602,1.0,30864.78112,3458.304904,245.5490852,28.89937666,6.4772722289999995,102.06714529999999,37.44753143,2660962.4930000002,543708.335,21283.3768,6187.504336,1539.413661,22930.78571,8542.204052,Clay
051202030701,1.0,38074.81771,30826.43081,339.6307624,21865.66357,23367.724430000002,58419.328760000004,23367.73078,3052818.6089999997,2471137.719,27239.623630000002,21939.52422,23403.793980000002,58657.758429999994,23457.01775,Clay
051202030702,1.0,12312.129009999999,8376.047962999999,125.67494509999999,3644.8935840000004,2671.643427,11082.74213,4269.448794,4186252.4480000003,2370175.99,36066.92505,39911.779480000005,16354.70712,143447.5098,54325.94167000001,Clay
051202030704,1.0,28592.11746,17922.09123,307.0275691,4825.603836,1067.777859,17054.88192,6272.29821,4806436.343,2993431.637,50029.29508,61148.147520000006,13446.033130000002,214997.5922,78870.86542999999,Clay
051202030705,1.0,25273.69829,31443.66873,186.4577648,3336.0824390000002,725.153925,14096.734709999999,5638.693882,1985222.439,2003858.69,12560.330820000001,7319.86693,1631.488294,30986.3892,12394.55568,Clay
051202030706,1.0,12462.78225,21698.000669999998,137.5279976,869.2605425,69.56912209999999,3271.557261,1270.051174,1915880.575,1876219.14,20389.51654,13978.161090000001,2794.010129,49250.924230000004,18151.2657,Clay
051202030802,1.0,59423.163889999996,20211.73865,168.0496987,0.0,0.0,0.0,0.0,8093211.083,2732194.877,23342.90064,0.0,0.0,0.0,0.0,Clay
051202030803,1.0,9754.575284,1780.065102,58.48987202,0.0,0.0,0.0,0.0,3250763.078,686738.0103,17594.79462,0.0,0.0,0.0,0.0,Clay
051202030804,1.0,24627.87721,15814.97256,246.12474249999997,421.53369180000004,0.0,1654.098194,661.6392774,4115728.433,1311939.097,39863.3914,1181.0399009999999,0.0,4634.400533,1853.7602129999998,Clay
051202030805,1.0,22026.46064,1878.914312,173.41651000000002,0.521619124,0.0,2.0468334269999997,0.818733371,3772417.1139999996,216885.8938,32839.51747,39.95111322,0.0,156.768167,62.70726681,Clay
051202030809,1.0,14622.67125,3638.05125,67.68107852,0.0,0.0,0.0,0.0,1185428.133,206624.66600000003,7285.622414,0.0,0.0,0.0,0.0,Clay
051202040205,1.0,20926.684259999998,4336.807606,112.79633770000001,1434.083474,413.22009469999995,14634.79912,4878.1801780000005,21119386.06,3212508.433,127332.7923,10324.347740000001,3001.202774,100974.4828,33502.186760000004,Shelby
051202040301,1.0,50787.42746,8101.408384,277.8500504,2482.103755,0.0,70612.00134,15276.85045,11071659.19,1766107.0280000002,60571.310999999994,7446.311264,0.0,211836.004,45830.55135,Hancock
051202040302,1.0,63733.77589,9538.761287000001,425.3782419,6944.032511,491.12729129999997,44975.7499,11616.44908,118042096.6,17569316.75,787327.905,119740.9337,8708.958043999999,798100.127,204622.1353,Hancock
051202040303,1.0,58310.9186,8509.46275,336.045728,3130.443645,952.5690796,56695.54904,13509.929880000002,49096963.07,7090145.158,291283.1664,26568.62654,7032.394158,389515.2396,93763.63867999999,Shelby
051202040304,1.0,19709.72411,3776.0135240000004,124.8863206,2128.203676,605.0687069,10387.25439,3096.809449,29162984.88,4984627.275,177903.7956,95042.8752,30158.305760000003,414070.74100000004,122949.3972,Shelby
051202040402,1.0,21741.56096,3874.1087420000003,115.5396481,1335.380424,185.0597632,26757.08075,5889.525888,18637714.53,3704432.838,96984.98071,31550.91637,8801.556047,329445.3531,79417.1639,Hancock
051202040403,1.0,25348.50967,4478.775482999999,150.3223256,1838.529061,629.5807132,13060.7479,2080.987979,53372945.11,9843953.743999999,311455.4307,90861.45758999999,18231.598140000002,445201.2521,104273.0308,Hancock
051202040404,1.0,34160.78667,6575.666294,171.0731638,2121.927255,552.0942313999999,23744.27032,5044.106841,116034789.1,21792287.79,603426.6503,86748.90643999999,19397.67305,882718.3433,194542.0658,Hancock
051202040405,1.0,33599.09115,6834.8397620000005,165.22141680000001,2349.235279,545.8099354,21164.10474,4617.072494,130164279.2,26048806.5,660883.6958,159466.4072,33143.19906,1105175.512,256236.2246,Hancock
051202040501,1.0,30585.390710000003,5503.6070549999995,164.18338669999997,634.6856121000001,126.9837929,16009.57623,4174.563656,185067189.8,30890307.99,1039287.9670000001,39232.29215,8972.820679,813239.588,220616.47600000002,Marion
